user_id	item_id	timestamp	correct	skill_id
112	60699	0	0	18
112	83923	0	1	2
112	64059	0	0	5
112	11590	0	1	24
112	60582	0	1	25
112	81339	0	1	17
112	66897	0	0	15
112	87974	0	0	3
112	43880	0	1	20
112	76032	0	1	23
112	17983	0	0	24
112	88958	0	0	13
112	30022	0	1	25
112	61269	0	1	14
112	56286	0	1	27
112	43722	0	1	8
112	48655	0	0	21
112	82421	0	0	21
112	29460	0	1	7
112	81944	0	1	11
112	88873	0	0	26
112	49555	0	0	12
112	23921	0	0	7
112	18231	0	1	14
112	84291	0	0	17
112	48663	0	1	29
112	26843	0	0	4
112	78598	0	1	1
112	42006	0	1	30
112	59980	0	0	2
112	81971	0	1	22
112	42557	0	0	28
112	84223	0	1	10
112	81968	0	1	22
112	47418	0	0	16
112	43703	0	1	6
112	11793	0	0	5
112	18349	0	0	20
112	68394	0	0	8
112	40150	0	1	3
112	62247	0	1	19
112	59829	0	0	1
112	81780	0	1	18
112	8757	0	1	19
112	89981	0	0	9
262	89981	0	0	9
262	81971	0	1	22
262	11793	0	0	5
262	81944	0	1	11
262	81339	0	1	17
262	60699	0	0	18
262	23921	0	0	7
262	61269	0	1	14
262	59829	0	0	1
262	40150	0	1	3
262	88958	0	0	13
262	60582	0	1	25
262	78598	0	1	1
262	47418	0	0	16
262	17983	0	0	24
262	68394	0	0	8
262	64059	0	0	5
262	49555	0	0	12
262	43880	0	1	20
262	43722	0	1	8
262	11590	0	1	24
262	88873	0	0	26
262	59980	0	0	2
262	84223	0	1	10
262	87974	0	0	3
262	82421	0	0	21
262	8757	0	1	19
262	42006	0	1	30
262	66897	0	0	15
262	81780	0	1	18
262	62247	0	1	19
262	84291	0	0	17
262	83923	0	1	2
262	76032	0	1	23
262	48655	0	0	21
262	81968	0	1	22
262	43703	0	1	6
262	42557	0	0	28
262	56286	0	1	27
262	30022	0	1	25
262	18231	0	1	14
262	18349	0	0	20
262	29460	0	1	7
262	26843	0	0	4
262	48663	0	1	29
340	84291	0	0	17
340	43722	0	1	8
340	42006	0	1	30
340	59829	0	0	1
340	88958	0	0	13
340	29460	0	1	7
340	78598	0	1	1
340	81339	0	1	17
340	56286	0	1	27
340	17983	0	0	24
340	62247	0	1	19
340	11590	0	1	24
340	11793	0	0	5
340	60699	0	0	18
340	30022	0	1	25
340	47418	0	0	16
340	59980	0	0	2
340	88873	0	0	26
340	83923	0	1	2
340	23921	0	0	7
340	89981	0	0	9
340	26843	0	0	4
340	82421	0	0	21
340	60582	0	1	25
340	64059	0	0	5
340	43880	0	1	20
340	18349	0	0	20
340	81968	0	1	22
340	48655	0	0	21
340	49555	0	0	12
340	18231	0	1	14
340	43703	0	1	6
340	8757	0	1	19
340	87974	0	0	3
340	84223	0	1	10
340	48663	0	1	29
340	66897	0	0	15
340	81944	0	1	11
340	68394	0	0	8
340	81780	0	1	18
340	42557	0	0	28
340	81971	0	1	22
340	40150	0	1	3
340	76032	0	1	23
340	61269	0	1	14
415	11793	0	0	5
415	11590	0	1	24
415	48663	0	1	29
415	18231	0	1	14
415	17983	0	0	24
415	56286	0	1	27
415	89981	0	0	9
415	64059	0	0	5
415	29460	0	1	7
415	43703	0	1	6
415	59980	0	0	2
415	26843	0	0	4
415	48655	0	0	21
415	60582	0	1	25
415	61269	0	1	14
415	23921	0	0	7
415	81339	0	1	17
415	18349	0	0	20
415	43722	0	1	8
415	76032	0	1	23
415	81971	0	1	22
415	88958	0	0	13
415	78598	0	1	1
415	42557	0	0	28
415	82421	0	0	21
415	84223	0	1	10
415	68394	0	0	8
415	8757	0	1	19
415	84291	0	0	17
415	81780	0	1	18
415	47418	0	0	16
415	66897	0	0	15
415	30022	0	1	25
415	43880	0	1	20
415	49555	0	0	12
415	60699	0	0	18
415	88873	0	0	26
415	81944	0	1	11
415	62247	0	1	19
415	81968	0	1	22
415	59829	0	0	1
415	40150	0	1	3
415	87974	0	0	3
415	42006	0	1	30
415	83923	0	1	2
462	29460	0	1	7
462	89981	0	0	9
462	26843	0	0	4
462	81339	0	1	17
462	64059	0	0	5
462	48663	0	1	29
462	81971	0	1	22
462	23921	0	0	7
462	60582	0	1	25
462	11793	0	0	5
462	43703	0	1	6
462	76032	0	1	23
462	11590	0	1	24
462	47418	0	0	16
462	18231	0	1	14
462	17983	0	0	24
462	68394	0	0	8
462	59829	0	0	1
462	8757	0	1	19
462	81944	0	1	11
462	81780	0	1	18
462	40150	0	1	3
462	42557	0	0	28
462	62247	0	1	19
462	43880	0	1	20
462	78598	0	1	1
462	18349	0	0	20
462	83923	0	1	2
462	48655	0	0	21
462	59980	0	0	2
462	49555	0	0	12
462	81968	0	1	22
462	60699	0	0	18
462	42006	0	1	30
462	84291	0	0	17
462	88873	0	0	26
462	82421	0	0	21
462	61269	0	1	14
462	87974	0	0	3
462	66897	0	0	15
462	56286	0	1	27
462	30022	0	1	25
462	88958	0	0	13
462	84223	0	1	10
462	43722	0	1	8
543	88873	0	0	26
543	11793	0	0	5
543	30022	0	1	25
543	18231	0	1	14
543	42006	0	1	30
543	17983	0	0	24
543	26843	0	0	4
543	64059	0	0	5
543	82421	0	0	21
543	59829	0	0	1
543	11590	0	1	24
543	89981	0	0	9
543	76032	0	1	23
543	43880	0	1	20
543	60699	0	0	18
543	81780	0	1	18
543	81944	0	1	11
543	42557	0	0	28
543	59980	0	0	2
543	83923	0	1	2
543	87974	0	0	3
543	48663	0	1	29
543	84291	0	0	17
543	43722	0	1	8
543	84223	0	1	10
543	47418	0	0	16
543	62247	0	1	19
543	48655	0	0	21
543	40150	0	1	3
543	60582	0	1	25
543	8757	0	1	19
543	56286	0	1	27
543	81968	0	1	22
543	43703	0	1	6
543	78598	0	1	1
543	29460	0	1	7
543	88958	0	0	13
543	23921	0	0	7
543	18349	0	0	20
543	81339	0	1	17
543	49555	0	0	12
543	81971	0	1	22
543	68394	0	0	8
543	66897	0	0	15
543	61269	0	1	14
889	43880	0	1	20
889	61269	0	1	14
889	18349	0	0	20
889	89981	0	0	9
889	84223	0	1	10
889	26843	0	0	4
889	42557	0	0	28
889	81780	0	1	18
889	11793	0	0	5
889	11590	0	1	24
889	43722	0	1	8
889	84291	0	0	17
889	62247	0	1	19
889	18231	0	1	14
889	29460	0	1	7
889	47418	0	0	16
889	78598	0	1	1
889	60582	0	1	25
889	40150	0	1	3
889	81968	0	1	22
889	64059	0	0	5
889	48663	0	1	29
889	23921	0	0	7
889	42006	0	1	30
889	81339	0	1	17
889	49555	0	0	12
889	43703	0	1	6
889	30022	0	1	25
889	88958	0	0	13
889	8757	0	1	19
889	59829	0	0	1
889	56286	0	1	27
889	68394	0	0	8
889	66897	0	0	15
889	88873	0	0	26
889	81944	0	1	11
889	60699	0	0	18
889	48655	0	0	21
889	83923	0	1	2
889	17983	0	0	24
889	87974	0	0	3
889	76032	0	1	23
889	82421	0	0	21
889	59980	0	0	2
889	81971	0	1	22
1355	59829	0	0	1
1355	66897	0	0	15
1355	42006	0	1	30
1355	26843	0	0	4
1355	47418	0	0	16
1355	59980	0	0	2
1355	81968	0	1	22
1355	78598	0	1	1
1355	11793	0	0	5
1355	23921	0	0	7
1355	81339	0	1	17
1355	88958	0	0	13
1355	30022	0	1	25
1355	49555	0	0	12
1355	81971	0	1	22
1355	87974	0	0	3
1355	42557	0	0	28
1355	81944	0	1	11
1355	84291	0	0	17
1355	61269	0	1	14
1355	40150	0	1	3
1355	81780	0	1	18
1355	48655	0	0	21
1355	17983	0	0	24
1355	89981	0	0	9
1355	84223	0	1	10
1355	82421	0	0	21
1355	48663	0	1	29
1355	11590	0	1	24
1355	83923	0	1	2
1355	56286	0	1	27
1355	64059	0	0	5
1355	8757	0	1	19
1355	68394	0	0	8
1355	60582	0	1	25
1355	76032	0	1	23
1355	29460	0	1	7
1355	88873	0	0	26
1355	18231	0	1	14
1355	43880	0	1	20
1355	60699	0	0	18
1355	18349	0	0	20
1355	62247	0	1	19
1355	43703	0	1	6
1355	43722	0	1	8
1357	64059	0	0	5
1357	81339	0	1	17
1357	78598	0	1	1
1357	40150	0	1	3
1357	11590	0	1	24
1357	60582	0	1	25
1357	82421	0	0	21
1357	48663	0	1	29
1357	59829	0	0	1
1357	81968	0	1	22
1357	43880	0	1	20
1357	8757	0	1	19
1357	59980	0	0	2
1357	88958	0	0	13
1357	18349	0	0	20
1357	83923	0	1	2
1357	60699	0	0	18
1357	23921	0	0	7
1357	76032	0	1	23
1357	87974	0	0	3
1357	68394	0	0	8
1357	81944	0	1	11
1357	62247	0	1	19
1357	89981	0	0	9
1357	18231	0	1	14
1357	29460	0	1	7
1357	17983	0	0	24
1357	84291	0	0	17
1357	49555	0	0	12
1357	42006	0	1	30
1357	81971	0	1	22
1357	11793	0	0	5
1357	42557	0	0	28
1357	26843	0	0	4
1357	61269	0	1	14
1357	56286	0	1	27
1357	43703	0	1	6
1357	30022	0	1	25
1357	66897	0	0	15
1357	43722	0	1	8
1357	48655	0	0	21
1357	47418	0	0	16
1357	88873	0	0	26
1357	84223	0	1	10
1357	81780	0	1	18
1362	81339	0	1	17
1362	61269	0	1	14
1362	43722	0	1	8
1362	84223	0	1	10
1362	81971	0	1	22
1362	84291	0	0	17
1362	11793	0	0	5
1362	82421	0	0	21
1362	18349	0	0	20
1362	81780	0	1	18
1362	48655	0	0	21
1362	89981	0	0	9
1362	83923	0	1	2
1362	62247	0	1	19
1362	81968	0	1	22
1362	64059	0	0	5
1362	59980	0	0	2
1362	60582	0	1	25
1362	43703	0	1	6
1362	11590	0	1	24
1362	47418	0	0	16
1362	42006	0	1	30
1362	17983	0	0	24
1362	43880	0	1	20
1362	87974	0	0	3
1362	26843	0	0	4
1362	88873	0	0	26
1362	8757	0	1	19
1362	56286	0	1	27
1362	60699	0	0	18
1362	29460	0	1	7
1362	68394	0	0	8
1362	42557	0	0	28
1362	18231	0	1	14
1362	81944	0	1	11
1362	48663	0	1	29
1362	59829	0	0	1
1362	78598	0	1	1
1362	66897	0	0	15
1362	30022	0	1	25
1362	40150	0	1	3
1362	49555	0	0	12
1362	23921	0	0	7
1362	76032	0	1	23
1362	88958	0	0	13
1441	43703	0	1	6
1441	60699	0	0	18
1441	81971	0	1	22
1441	29460	0	1	7
1441	76032	0	1	23
1441	23921	0	0	7
1441	11590	0	1	24
1441	56286	0	1	27
1441	59829	0	0	1
1441	64059	0	0	5
1441	61269	0	1	14
1441	30022	0	1	25
1441	18231	0	1	14
1441	43880	0	1	20
1441	87974	0	0	3
1441	48655	0	0	21
1441	60582	0	1	25
1441	49555	0	0	12
1441	26843	0	0	4
1441	47418	0	0	16
1441	83923	0	1	2
1441	84223	0	1	10
1441	8757	0	1	19
1441	42006	0	1	30
1441	62247	0	1	19
1441	11793	0	0	5
1441	59980	0	0	2
1441	89981	0	0	9
1441	18349	0	0	20
1441	88958	0	0	13
1441	42557	0	0	28
1441	81339	0	1	17
1441	88873	0	0	26
1441	40150	0	1	3
1441	82421	0	0	21
1441	68394	0	0	8
1441	43722	0	1	8
1441	81944	0	1	11
1441	66897	0	0	15
1441	48663	0	1	29
1441	81968	0	1	22
1441	81780	0	1	18
1441	78598	0	1	1
1441	17983	0	0	24
1441	84291	0	0	17
1454	26843	0	0	4
1454	17983	0	0	24
1454	48663	0	1	29
1454	81780	0	1	18
1454	43703	0	1	6
1454	42557	0	0	28
1454	81971	0	1	22
1454	88958	0	0	13
1454	81339	0	1	17
1454	43880	0	1	20
1454	60582	0	1	25
1454	81944	0	1	11
1454	68394	0	0	8
1454	43722	0	1	8
1454	59980	0	0	2
1454	83923	0	1	2
1454	84223	0	1	10
1454	11590	0	1	24
1454	82421	0	0	21
1454	8757	0	1	19
1454	47418	0	0	16
1454	18349	0	0	20
1454	61269	0	1	14
1454	56286	0	1	27
1454	23921	0	0	7
1454	30022	0	1	25
1454	48655	0	0	21
1454	29460	0	1	7
1454	81968	0	1	22
1454	11793	0	0	5
1454	40150	0	1	3
1454	84291	0	0	17
1454	76032	0	1	23
1454	78598	0	1	1
1454	60699	0	0	18
1454	64059	0	0	5
1454	66897	0	0	15
1454	88873	0	0	26
1454	87974	0	0	3
1454	42006	0	1	30
1454	89981	0	0	9
1454	18231	0	1	14
1454	49555	0	0	12
1454	62247	0	1	19
1454	59829	0	0	1
1492	82421	0	0	21
1492	11793	0	0	5
1492	61269	0	1	14
1492	62247	0	1	19
1492	26843	0	0	4
1492	40150	0	1	3
1492	81339	0	1	17
1492	81968	0	1	22
1492	43722	0	1	8
1492	18349	0	0	20
1492	81780	0	1	18
1492	60699	0	0	18
1492	68394	0	0	8
1492	48663	0	1	29
1492	64059	0	0	5
1492	84291	0	0	17
1492	42557	0	0	28
1492	8757	0	1	19
1492	42006	0	1	30
1492	59980	0	0	2
1492	47418	0	0	16
1492	81944	0	1	11
1492	78598	0	1	1
1492	88958	0	0	13
1492	66897	0	0	15
1492	81971	0	1	22
1492	30022	0	1	25
1492	76032	0	1	23
1492	43880	0	1	20
1492	23921	0	0	7
1492	88873	0	0	26
1492	84223	0	1	10
1492	43703	0	1	6
1492	60582	0	1	25
1492	83923	0	1	2
1492	59829	0	0	1
1492	56286	0	1	27
1492	17983	0	0	24
1492	48655	0	0	21
1492	87974	0	0	3
1492	29460	0	1	7
1492	18231	0	1	14
1492	49555	0	0	12
1492	89981	0	0	9
1492	11590	0	1	24
1899	59829	0	0	1
1899	68394	0	0	8
1899	81968	0	1	22
1899	48655	0	0	21
1899	64059	0	0	5
1899	42006	0	1	30
1899	11590	0	1	24
1899	83923	0	1	2
1899	17983	0	0	24
1899	81971	0	1	22
1899	26843	0	0	4
1899	18349	0	0	20
1899	29460	0	1	7
1899	81339	0	1	17
1899	62247	0	1	19
1899	61269	0	1	14
1899	43880	0	1	20
1899	88958	0	0	13
1899	56286	0	1	27
1899	30022	0	1	25
1899	84223	0	1	10
1899	43722	0	1	8
1899	60582	0	1	25
1899	59980	0	0	2
1899	43703	0	1	6
1899	89981	0	0	9
1899	60699	0	0	18
1899	87974	0	0	3
1899	88873	0	0	26
1899	11793	0	0	5
1899	82421	0	0	21
1899	23921	0	0	7
1899	66897	0	0	15
1899	48663	0	1	29
1899	42557	0	0	28
1899	49555	0	0	12
1899	47418	0	0	16
1899	78598	0	1	1
1899	40150	0	1	3
1899	8757	0	1	19
1899	81780	0	1	18
1899	76032	0	1	23
1899	18231	0	1	14
1899	84291	0	0	17
1899	81944	0	1	11
1915	18349	0	0	20
1915	23921	0	0	7
1915	17983	0	0	24
1915	82421	0	0	21
1915	59980	0	0	2
1915	43880	0	1	20
1915	84223	0	1	10
1915	11590	0	1	24
1915	26843	0	0	4
1915	68394	0	0	8
1915	47418	0	0	16
1915	42006	0	1	30
1915	89981	0	0	9
1915	81780	0	1	18
1915	60582	0	1	25
1915	64059	0	0	5
1915	66897	0	0	15
1915	76032	0	1	23
1915	59829	0	0	1
1915	18231	0	1	14
1915	81339	0	1	17
1915	42557	0	0	28
1915	81968	0	1	22
1915	88958	0	0	13
1915	60699	0	0	18
1915	29460	0	1	7
1915	62247	0	1	19
1915	30022	0	1	25
1915	84291	0	0	17
1915	87974	0	0	3
1915	43722	0	1	8
1915	88873	0	0	26
1915	48655	0	0	21
1915	83923	0	1	2
1915	48663	0	1	29
1915	78598	0	1	1
1915	81944	0	1	11
1915	43703	0	1	6
1915	11793	0	0	5
1915	40150	0	1	3
1915	81971	0	1	22
1915	8757	0	1	19
1915	56286	0	1	27
1915	49555	0	0	12
1915	61269	0	1	14
1986	89981	0	0	9
1986	8757	0	1	19
1986	29460	0	1	7
1986	81968	0	1	22
1986	81339	0	1	17
1986	88873	0	0	26
1986	42557	0	0	28
1986	81780	0	1	18
1986	87974	0	0	3
1986	62247	0	1	19
1986	61269	0	1	14
1986	47418	0	0	16
1986	56286	0	1	27
1986	43722	0	1	8
1986	42006	0	1	30
1986	17983	0	0	24
1986	83923	0	1	2
1986	66897	0	0	15
1986	68394	0	0	8
1986	60582	0	1	25
1986	88958	0	0	13
1986	26843	0	0	4
1986	84223	0	1	10
1986	43703	0	1	6
1986	40150	0	1	3
1986	84291	0	0	17
1986	59980	0	0	2
1986	59829	0	0	1
1986	76032	0	1	23
1986	78598	0	1	1
1986	23921	0	0	7
1986	48655	0	0	21
1986	43880	0	1	20
1986	60699	0	0	18
1986	18231	0	1	14
1986	11590	0	1	24
1986	18349	0	0	20
1986	30022	0	1	25
1986	48663	0	1	29
1986	81944	0	1	11
1986	82421	0	0	21
1986	64059	0	0	5
1986	81971	0	1	22
1986	11793	0	0	5
1986	49555	0	0	12